date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:10	39370/39370	---M--	200	added ('OK')	image/jpeg	etag:%2299ca-65ddd867-bca8a4108f42ccfe;;;%22	https://wellconcept.co/html/cleanio/assets/img/banner.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/banner.jpg	(from https://wellconcept.co/html/cleanio/about.html)
10:39:11	25760/25760	---M--	200	added ('OK')	image/jpeg	etag:%2264a0-65ddd867-b557dcc21c883c53;;;%22	https://wellconcept.co/html/cleanio/assets/img/service-5.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/service-5.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:11	1960/1960	---M--	200	added ('OK')	image/png	etag:%227a8-65ddd867-158fba02d82792f9;;;%22	https://wellconcept.co/html/cleanio/assets/img/service-icon-6.png	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/service-icon-6.png	(from https://wellconcept.co/html/cleanio/services.html)
10:39:12	23065/23065	---M--	200	added ('OK')	image/jpeg	etag:%225a19-65ddd867-5295d9e396740166;;;%22	https://wellconcept.co/html/cleanio/assets/img/service-6.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/service-6.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:12	2343/2343	---M--	200	added ('OK')	image/png	etag:%22927-65ddd867-f8839946a5c3a42f;;;%22	https://wellconcept.co/html/cleanio/assets/img/service-icon-7.png	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/service-icon-7.png	(from https://wellconcept.co/html/cleanio/services.html)
10:39:13	35368/35368	---M--	200	added ('OK')	image/jpeg	etag:%228a28-65ddd867-80d8e65b06b0ce08;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-1.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-1.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:13	30022/30022	---M--	200	added ('OK')	image/jpeg	etag:%227546-65ddd867-e06a04ab4a7b36d4;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-2.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-2.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:14	33865/33865	---M--	200	added ('OK')	image/jpeg	etag:%228449-65ddd867-dec0ee2a0e5ff41b;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-3.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-3.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:14	39717/39717	---M--	200	added ('OK')	image/jpeg	etag:%229b25-65ddd867-2a1e3100acf99b86;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-6.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-6.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:15	39745/39745	---M--	200	added ('OK')	image/jpeg	etag:%229b41-65ddd867-fb7c41569a5717e8;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-4.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-4.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:15	22642/22642	---M--	200	added ('OK')	image/jpeg	etag:%225872-65ddd867-5334d0cea4e3727;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-5.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-5.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:16	34345/34345	---M--	200	added ('OK')	image/jpeg	etag:%228629-65ddd867-da48e0da3aedb2f1;;;%22	https://wellconcept.co/html/cleanio/assets/img/gallery-style-7.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/gallery-style-7.jpg	(from https://wellconcept.co/html/cleanio/services.html)
10:39:17	68226/68226	---M--	200	added ('OK')	image/jpeg	etag:%2210a82-65ddd867-fbadb4d6326e1792;;;%22	https://wellconcept.co/html/cleanio/assets/img/services-details-1.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/services-details-1.jpg	(from https://wellconcept.co/html/cleanio/services-details.html)
10:39:17	27777/27777	---M--	200	added ('OK')	image/jpeg	etag:%226c81-65ddd867-9a70357089987c97;;;%22	https://wellconcept.co/html/cleanio/assets/img/services-details-2.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/services-details-2.jpg	(from https://wellconcept.co/html/cleanio/services-details.html)
10:39:18	38236/38236	---M--	200	added ('OK')	image/jpeg	etag:%22955c-65ddd867-cfc326a8c57358e7;;;%22	https://wellconcept.co/html/cleanio/assets/img/services-details-3.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/services-details-3.jpg	(from https://wellconcept.co/html/cleanio/services-details.html)
10:39:19	70510/70510	---M--	200	added ('OK')	image/jpeg	etag:%221136e-65ddd867-3c189527e2b8041d;;;%22	https://wellconcept.co/html/cleanio/assets/img/team-4.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/team-4.jpg	(from https://wellconcept.co/html/cleanio/team-details.html)
10:39:20	77373/77373	---M--	200	added ('OK')	image/jpeg	etag:%2212e3d-65ddd867-a1ef338c54948d62;;;%22	https://wellconcept.co/html/cleanio/assets/img/404.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/404.jpg	(from https://wellconcept.co/html/cleanio/404-error.html)
10:39:21	63617/63617	---M--	200	added ('OK')	image/jpeg	etag:%22f881-65ddd867-cca12c58c285bb6d;;;%22	https://wellconcept.co/html/cleanio/assets/img/our-blog-1.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/our-blog-1.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:22	46722/46722	---M--	200	added ('OK')	image/jpeg	etag:%22b682-65ddd867-8e3323e48e3b46d1;;;%22	https://wellconcept.co/html/cleanio/assets/img/our-blog-2.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/our-blog-2.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:22	84753/84753	---M--	200	added ('OK')	image/jpeg	etag:%2214b11-65ddd867-8df64bad63fc1deb;;;%22	https://wellconcept.co/html/cleanio/assets/img/our-blog-3.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/our-blog-3.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:23	59265/59265	---M--	200	added ('OK')	image/jpeg	etag:%22e781-65ddd867-10d9c268d0b779cc;;;%22	https://wellconcept.co/html/cleanio/assets/img/our-blog-4.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/our-blog-4.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:24	87228/87228	---M--	200	added ('OK')	image/jpeg	etag:%22154bc-65ddd867-1809622ef59d27d3;;;%22	https://wellconcept.co/html/cleanio/assets/img/our-blog-5.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/our-blog-5.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:24	5967/5967	---M--	200	added ('OK')	image/jpeg	etag:%22174f-65ddd867-49977d09c943df0e;;;%22	https://wellconcept.co/html/cleanio/assets/img/recent-posts-1.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/recent-posts-1.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:25	5600/5600	---M--	200	added ('OK')	image/jpeg	etag:%2215e0-65ddd867-fa29716da1ed0d12;;;%22	https://wellconcept.co/html/cleanio/assets/img/recent-posts-2.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/recent-posts-2.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:25	5333/5333	---M--	200	added ('OK')	image/jpeg	etag:%2214d5-65ddd867-bd28aa4ade83b784;;;%22	https://wellconcept.co/html/cleanio/assets/img/recent-posts-3.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/recent-posts-3.jpg	(from https://wellconcept.co/html/cleanio/our-blog.html)
10:39:26	50100/50100	---M--	200	added ('OK')	image/jpeg	etag:%22c3b4-65ddd867-b6cb359da8845ee8;;;%22	https://wellconcept.co/html/cleanio/assets/img/blog-9.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/blog-9.jpg	(from https://wellconcept.co/html/cleanio/blog-details.html)
10:39:27	8290/8290	---M--	200	added ('OK')	image/jpeg	etag:%222062-65ddd867-43be344344526cba;;;%22	https://wellconcept.co/html/cleanio/assets/img/girl.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/girl.jpg	(from https://wellconcept.co/html/cleanio/blog-details.html)
10:39:27	8009/8009	---M--	200	added ('OK')	image/jpeg	etag:%221f49-65ddd867-3d42fff4ece730ed;;;%22	https://wellconcept.co/html/cleanio/assets/img/comment-1.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/comment-1.jpg	(from https://wellconcept.co/html/cleanio/blog-details.html)
10:39:28	5688/5688	---M--	200	added ('OK')	image/jpeg	etag:%221638-65ddd867-d8391887fa5af3ef;;;%22	https://wellconcept.co/html/cleanio/assets/img/comment-2.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/comment-2.jpg	(from https://wellconcept.co/html/cleanio/blog-details.html)
10:39:28	6606/6606	---M--	200	added ('OK')	image/jpeg	etag:%2219ce-65ddd867-8e7684f971ed3e1a;;;%22	https://wellconcept.co/html/cleanio/assets/img/comment-3.jpg	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/assets/img/comment-3.jpg	(from https://wellconcept.co/html/cleanio/blog-details.html)
10:39:29	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/cleanio/dist/	C:/Users/smkne/OneDrive/Documents/rizqi/Laundry-2/Laundry-2/wellconcept.co/html/cleanio/dist/index.html	(from https://wellconcept.co/html/cleanio/assets/js/aos.js)
